R_DEF,LOC,MUN,EST,EST_D,AGEB,T_LOC,CD_A,ENT,CON,UPM,D_SEM,N_PRO_VIV,V_SEL,N_HOG,H_MUD,N_ENT,PER,N_REN,C_RES,PAR_C,SEX,EDA,NAC_DIA,NAC_MES,NAC_ANIO,L_NAC_C,CS_P12,CS_P13_1,CS_P13_2,CS_P14_C,CS_P15,CS_P16,CS_P17,N_HIJ,E_CON,CS_AD_MOT,CS_P20_DES,CS_AD_DES,CS_NR_MOT,CS_P22_DES,CS_NR_ORI,UR,ZONA,SALARIO,FAC,CLASE1,CLASE2,CLASE3,POS_OCU,SEG_SOC,RAMA,C_OCU11C,ING7C,DUR9C,EMPLE7C,MEDICA5C,BUSCAR5C,RAMA_EST1,RAMA_EST2,DUR_EST,AMBITO1,AMBITO2,TUE1,TUE2,TUE3,BUSQUEDA,D_ANT_LAB,D_CEXP_EST,DUR_DES,SUB_O,S_CLASIFI,REMUNE2C,PRE_ASA,TIP_CON,DISPO,NODISPO,C_INAC5C,PNEA_EST,NIV_INS,EDA5C,EDA7C,EDA12C,EDA19C,HIJ5C,DOMESTICO,ANIOS_ESC,HRSOCUP,INGOCUP,ING_X_HRS,TPG_P8A,TCCO,CP_ANOC,IMSSISSSTE,MA48ME1SM,P14APOYOS,SCIAN,T_TRA,EMP_PPAL,TUE_PPAL,TRANS_PPAL,MH_FIL2,MH_COL,SEC_INS
00,0001,003,30,105,00000,1,01,09,40256,0901040,206,0065,03,1,0,5,215,04,1,301,2,25,03,09,1989,009,1,07,3,5621,3,2,2,00,6,,,,,,,1,1,2103,1232,1,1,1,1,1,4,2,5,4,6,3,4,3,9,3,2,6,2,4,2,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,2,3,8,1,3,15,32,12000,87.2093,0,0,0,2,0,0,15,1,2,2,0,3,2,7
00,0001,003,30,105,00000,1,01,09,40256,0901040,206,0065,03,1,0,5,215,05,1,301,2,24,24,12,1990,009,1,07,5,5223,3,1,1,00,6,,,,,,,1,1,2103,1232,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,1,2,2,7,1,7,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,003,30,105,00000,1,01,09,40256,0901040,206,0065,03,1,0,5,215,06,1,701,2,29,12,02,1986,015,1,07,4,5111,3,2,1,01,6,,,,,,,1,1,2103,1232,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,2,2,3,8,2,7,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,003,30,105,00000,1,01,09,40256,0901040,206,0124,05,1,0,5,215,01,1,101,2,71,05,06,1943,009,1,07,4,5334,3,1,2,01,6,,,,,,,1,1,2103,1232,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,6,11,17,2,8,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,006,20,104,00000,1,01,09,40257,0906454,206,0089,01,1,0,5,215,01,1,101,2,33,07,11,1981,021,1,03,3,,,,2,04,6,,,,,,,1,1,2103,762,1,1,1,1,2,4,8,1,4,1,1,4,3,10,3,2,8,3,6,0,2,0,0,0,0,0,1,2,5,0,0,0,0,3,2,3,4,9,3,3,9,30,1720,13.33333,0,0,0,4,0,0,19,1,1,2,0,2,1,9
00,0001,006,20,104,00000,1,01,09,40257,0906454,206,0089,01,1,0,5,215,03,1,301,2,13,24,07,2001,009,1,02,3,,,,2,00,6,,,,,,,1,1,2103,762,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,1,0,0,0,5,1,8,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,006,20,104,00000,1,01,09,40257,0906454,206,0089,01,1,0,5,215,04,1,301,1,05,07,02,2010,009,2,01,1,,,,1,,,,,,,,,1,1,2103,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,0001,006,20,104,00000,1,01,09,40257,0906454,206,0089,01,1,0,5,215,05,1,301,2,02,03,01,2013,009,,,,,,,,,,,,,,,,1,1,2103,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,0001,006,20,104,00000,1,01,09,40257,0906454,206,0020,02,1,0,5,215,01,1,101,1,35,08,02,1980,009,1,07,4,5517,3,1,2,,1,,,,,,,1,1,2103,762,1,1,1,1,1,4,6,4,6,6,3,4,3,8,4,2,5,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,3,5,10,0,3,16,45,0,0,0,0,0,1,0,0,10,1,2,2,0,3,2,1
00,0001,006,20,104,00000,1,01,09,40257,0906454,206,0020,02,1,0,5,215,02,1,201,2,33,14,08,1981,009,1,07,4,5335,3,1,2,02,1,,,,,,,1,1,2103,762,1,1,1,1,1,4,3,4,6,5,3,4,3,8,4,2,4,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,3,4,9,2,3,16,45,0,0,0,0,0,1,0,0,10,1,2,2,0,3,2,1
00,0001,006,20,104,00000,1,01,09,40257,0906454,206,0020,02,1,0,5,215,03,1,301,2,15,15,02,2000,009,1,03,2,,,,1,00,6,,,,,,,1,1,2103,762,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,1,1,1,6,1,7,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,006,20,104,00000,1,01,09,40257,0906454,206,0020,02,1,0,5,215,04,1,301,1,06,16,02,2009,009,1,01,2,,,,1,,,,,,,,,1,1,2103,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,0001,006,20,104,00000,1,01,09,40257,0906454,206,0036,03,1,0,5,215,01,1,101,1,27,20,05,1987,009,1,04,2,,,,2,,5,,,,,,,1,1,2103,762,1,1,1,1,1,2,5,1,6,6,3,4,2,3,4,2,6,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,3,2,2,3,8,0,3,11,40,0,0,0,2,0,1,0,0,5,1,2,2,0,3,2,2
00,0001,006,20,104,00000,1,01,09,40257,0906454,206,0036,03,1,0,5,215,02,1,201,2,26,05,11,1988,021,1,04,3,,,,2,01,5,,,,,,,1,1,2103,762,1,1,1,3,2,4,8,1,5,1,1,4,3,6,4,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,3,8,2,3,12,35,0,0,0,2,1,4,0,0,18,1,1,1,0,1,7,8
00,0001,006,20,104,00000,1,01,09,40257,0906454,206,0036,03,1,0,5,215,03,1,301,1,04,17,11,2010,009,,,,,,,,,,,,,,,,1,1,2103,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,0001,006,20,104,00000,1,01,09,40257,0906454,206,0054,04,1,0,5,215,01,1,101,1,55,11,03,1960,015,1,02,6,,,,2,,5,,,,,,,1,1,2103,762,1,1,1,3,2,3,6,1,8,2,1,4,3,5,5,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,9,14,0,3,6,60,0,0,0,2,1,4,0,0,7,1,1,1,0,1,7,8
00,0001,006,20,104,00000,1,01,09,40257,0906454,206,0054,04,1,0,5,215,02,1,201,2,54,26,11,1960,021,1,03,1,,,,2,05,5,,,,,,,1,1,2103,762,1,1,1,3,2,3,6,2,6,2,1,4,3,5,4,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,8,13,3,3,7,48,0,0,0,0,1,4,0,0,7,1,1,1,0,1,7,8
00,0001,006,20,104,00000,1,01,09,40257,0906454,206,0054,04,1,0,5,215,03,1,301,1,34,27,11,1980,021,1,04,3,,,,2,,5,,,,,,,1,1,2103,762,1,1,1,3,2,3,6,1,8,1,1,4,3,5,5,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,4,9,0,3,12,72,0,0,0,2,1,4,0,0,7,1,1,1,0,1,7,8
00,0001,006,20,104,00000,1,01,09,40257,0906454,206,0054,04,1,0,5,215,04,1,417,2,32,99,99,1983,009,1,06,2,2814,2,1,2,02,5,,,,,,,1,1,2103,762,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,2,3,4,9,2,8,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,006,20,104,00000,1,01,09,40257,0906454,206,0054,04,1,0,5,215,05,1,301,1,32,15,05,1982,009,1,04,1,,,,2,,5,,,,,,,1,1,2103,762,1,1,1,3,2,3,6,1,8,1,1,4,3,5,5,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,4,9,0,3,10,72,0,0,0,2,1,4,0,0,7,1,1,1,0,1,7,8
00,0001,006,20,104,00000,1,01,09,40257,0906454,206,0054,04,1,0,5,215,06,1,417,2,27,99,99,1988,009,1,06,2,2814,2,1,2,01,5,,,,,,,1,1,2103,762,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,2,2,3,8,2,8,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,006,20,104,00000,1,01,09,40257,0906454,206,0054,04,1,0,5,215,09,1,409,1,05,21,08,2009,009,2,01,2,,,,1,,,,,,,,,1,1,2103,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,0001,006,20,104,00000,1,01,09,40257,0906454,206,0072,05,1,0,5,215,01,1,101,2,84,29,10,1930,009,1,02,2,,,,2,02,3,,,,,,,1,1,2103,762,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,4,6,11,18,2,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,006,20,104,00000,1,01,09,40257,0906454,206,0072,05,1,0,5,215,02,1,301,2,49,29,03,1966,009,1,07,4,5121,3,1,2,01,5,,,,,,,1,1,2103,762,1,1,1,1,1,4,2,4,4,5,3,4,3,9,3,2,4,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,4,3,4,7,12,2,3,16,28,0,0,0,0,0,2,0,0,15,1,2,2,0,3,2,7
00,0001,006,20,104,00000,1,01,09,40257,0906454,206,0072,05,1,0,5,215,03,1,417,1,52,15,03,1963,009,1,07,4,5517,3,1,2,,5,,,,,,,1,1,2103,762,1,1,1,3,2,3,6,2,7,1,1,4,3,5,5,2,3,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,8,13,0,3,16,50,0,0,0,3,1,4,0,0,7,1,1,1,0,1,7,8
00,0001,006,20,104,00000,1,01,09,40257,0906454,206,0072,05,1,0,5,215,04,1,409,2,19,30,03,1996,009,1,04,3,,,,1,00,6,,,,,,,1,1,2103,762,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,1,1,1,6,1,7,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,007,30,105,00000,1,01,09,40258,0906926,206,0019,02,1,0,5,215,01,1,101,2,68,17,05,1946,009,1,03,3,,,,2,02,4,,,,,,,1,1,2103,711,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,4,6,11,16,2,8,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,007,30,105,00000,1,01,09,40258,0906926,206,0019,02,1,0,5,215,02,1,301,1,35,01,12,1979,009,1,04,3,,,,2,,6,,,,,,,1,1,2103,711,1,1,1,1,1,4,1,2,5,7,3,4,3,10,4,3,0,1,1,0,2,0,0,0,0,0,1,1,6,0,0,0,0,4,2,3,5,10,0,1,12,36,0,0,0,0,0,1,0,0,19,1,2,2,0,3,2,2
00,0001,007,30,105,00000,1,01,09,40258,0906926,206,0019,02,1,0,5,215,03,1,301,1,26,30,09,1988,009,1,07,3,5517,3,1,2,,6,,,,,,,1,1,2103,711,1,1,1,1,1,4,1,7,6,7,3,4,3,8,4,3,0,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,2,3,8,0,3,15,45,0,0,0,0,0,1,0,0,12,1,2,2,0,3,2,2
00,0001,007,30,105,00000,1,01,09,40258,0906926,206,0031,03,1,0,5,215,01,1,101,1,57,30,04,1958,009,1,07,4,5312,3,1,2,,1,,,,,,,1,1,2103,711,1,1,1,1,1,4,1,5,6,6,3,4,3,9,4,2,6,2,4,2,2,0,0,0,0,0,1,1,3,0,0,0,0,4,3,5,9,14,0,4,16,40,20000,116.27907,0,0,0,2,0,0,15,1,2,2,0,3,2,7
00,0001,007,30,105,00000,1,01,09,40258,0906926,206,0031,03,1,0,5,215,02,1,201,2,38,25,02,1977,009,1,07,4,5341,3,1,2,02,1,,,,,,,1,1,2103,711,1,1,3,1,1,4,1,4,1,6,3,4,3,11,1,2,7,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,3,5,10,2,3,16,0,8000,0,0,0,0,2,0,0,20,1,2,2,0,3,2,5
00,0001,007,30,105,00000,1,01,09,40258,0906926,206,0031,03,1,0,5,215,03,1,301,1,15,07,12,1999,009,1,03,2,,,,1,,6,,,,,,,1,1,2103,711,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,1,1,1,6,0,8,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,007,30,105,00000,1,01,09,40258,0906926,206,0031,03,1,0,5,215,04,1,301,2,11,26,05,2003,009,1,02,4,,,,1,,,,,,,,,1,1,2103,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,0001,007,30,105,00000,1,01,09,40258,0906926,206,0043,04,1,0,5,215,01,1,101,1,56,07,12,1958,009,1,04,3,,,,2,,1,,,,,,,1,1,2103,711,1,1,1,2,2,2,5,4,7,2,1,4,2,3,5,2,3,3,5,0,2,0,0,0,1,2,0,0,0,0,0,0,0,4,3,5,9,14,0,4,12,50,8600,40,0,0,0,4,0,0,5,1,1,1,0,1,5,8
00,0001,007,30,105,00000,1,01,09,40258,0906926,206,0043,04,1,0,5,215,02,1,201,2,56,23,10,1958,020,1,03,3,,,,2,03,1,,,,,,,1,1,2103,711,1,1,1,1,1,2,5,3,6,6,3,4,2,3,4,2,6,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,3,3,5,9,14,3,3,9,48,5160,25,0,0,0,1,0,0,5,1,2,2,0,3,2,2
00,0001,007,30,105,00000,1,01,09,40258,0906926,206,0043,04,1,0,5,215,03,1,301,2,27,15,06,1987,009,1,07,3,5311,3,2,2,00,6,,,,,,,1,1,2103,711,1,1,1,1,1,4,1,4,7,5,3,4,3,8,5,2,4,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,2,3,8,1,3,15,54,9000,38.75969,0,0,0,1,0,0,14,1,2,2,0,3,2,2
00,0001,007,30,105,00000,1,01,09,40258,0906926,206,0043,04,1,0,5,215,04,1,301,2,27,15,06,1987,009,1,07,3,5335,3,2,2,00,6,,,,,,,1,1,2103,711,1,1,1,1,1,1,1,5,6,6,3,4,2,4,4,2,6,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,2,3,8,1,3,15,45,14000,72.35142,0,0,0,1,0,0,4,1,2,2,0,3,2,2
00,0001,007,30,105,00000,1,01,09,40258,0906926,206,0043,04,1,0,5,215,05,1,301,1,23,09,10,1991,009,1,07,3,5213,3,2,2,,6,,,,,,,1,1,2103,711,1,1,1,1,2,4,1,1,3,6,1,4,3,11,3,2,7,2,4,1,2,0,0,0,0,0,1,2,5,0,0,0,0,4,1,2,2,7,0,3,15,16,700,10.17442,0,0,0,4,0,0,20,1,1,2,0,3,1,5
00,0001,007,30,105,00000,1,01,09,40258,0906926,206,0056,05,1,0,5,215,01,1,101,2,44,16,12,1970,009,1,03,3,,,,2,03,2,,,,,,,1,1,2103,711,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,3,2,4,6,11,3,3,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,007,30,105,00000,1,01,09,40258,0906926,206,0056,05,1,0,5,215,02,1,301,2,18,06,11,1996,009,1,03,2,,,,2,00,6,,,,,,,1,1,2103,711,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,2,1,1,1,6,1,8,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,007,30,105,00000,1,01,09,40258,0906926,206,0056,05,1,0,5,215,03,1,301,1,09,15,12,2005,009,1,02,3,,,,1,,,,,,,,,1,1,2103,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,0001,007,10,103,00000,1,01,09,40259,0910491,206,0065,01,1,0,5,215,01,1,101,1,37,08,10,1977,021,1,02,2,,,,2,,5,,,,,,,1,1,2103,392,1,1,1,3,2,3,6,7,7,1,1,4,3,5,5,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,10,0,3,2,49,0,0,0,0,1,4,0,0,7,1,1,1,0,1,7,8
00,0001,007,10,103,00000,1,01,09,40259,0910491,206,0065,01,1,0,5,215,02,1,201,2,34,16,09,1980,021,1,02,2,,,,2,06,5,,,,,,,1,1,2103,392,1,1,1,1,2,4,8,2,3,1,1,4,3,10,3,2,8,3,6,0,2,0,0,0,0,0,1,2,5,0,0,0,0,1,2,3,4,9,4,3,2,24,2580,25,0,0,0,4,0,0,19,1,1,2,0,2,1,9
00,0001,007,10,103,00000,1,01,09,40259,0910491,206,0065,01,1,0,5,215,03,1,301,2,16,12,05,1999,021,1,02,6,,,,2,00,6,,,,,,,1,1,2103,392,1,1,1,1,2,4,8,1,2,1,1,4,3,10,2,2,8,3,6,0,2,0,0,0,0,0,1,2,5,0,0,0,0,2,1,1,1,6,1,3,6,14,1290,21.42857,0,0,0,4,0,0,19,1,1,2,0,2,1,9
00,0001,007,10,103,00000,1,01,09,40259,0910491,206,0065,01,1,0,5,215,04,1,301,2,14,14,04,2001,021,1,02,5,,,,1,00,6,,,,,,,1,1,2103,392,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,0,0,0,5,1,7,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,007,10,103,00000,1,01,09,40259,0910491,206,0065,01,1,0,5,215,05,1,301,1,13,02,06,2001,021,1,02,4,,,,1,,6,,,,,,,1,1,2103,392,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,1,0,0,0,5,0,7,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,007,10,103,00000,1,01,09,40259,0910491,206,0065,01,1,0,5,215,06,1,301,1,10,05,04,2005,021,1,02,2,,,,1,,,,,,,,,1,1,2103,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,0001,007,10,103,00000,1,01,09,40259,0910491,206,0065,01,1,0,5,215,07,1,301,2,07,11,05,2008,021,1,01,3,,,,1,,,,,,,,,1,1,2103,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,0001,007,10,103,00000,1,01,09,40259,0910491,206,0065,01,1,0,5,215,08,1,301,2,05,04,04,2010,021,2,01,1,,,,1,,,,,,,,,1,1,2103,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,0001,007,10,103,00000,1,01,09,40259,0910491,206,0143,02,1,0,5,215,01,1,101,1,49,02,02,1966,009,1,02,2,,,,2,,5,,,,,,,1,1,2103,392,1,1,1,1,2,1,5,4,6,2,1,4,2,4,4,2,2,3,5,0,2,0,0,0,0,0,1,2,5,0,0,0,0,1,3,4,7,12,0,3,2,46,6450,32.6087,0,0,0,4,0,0,4,1,1,1,0,1,1,8
00,0001,007,10,103,00000,1,01,09,40259,0910491,206,0143,02,1,0,5,215,02,1,201,2,44,30,06,1970,009,1,02,2,,,,2,05,5,,,,,,,1,1,2103,392,1,1,1,1,2,4,8,1,3,1,1,4,3,10,3,2,8,3,6,0,2,0,0,0,0,0,1,2,5,0,0,0,0,1,2,4,6,11,3,3,2,16,1032,15,0,0,0,4,0,0,19,1,1,2,0,2,1,9
00,0001,007,10,103,00000,1,01,09,40259,0910491,206,0143,02,1,0,5,215,03,1,301,2,19,03,05,1996,009,1,04,1,,,,1,00,6,,,,,,,1,1,2103,392,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,3,1,1,1,6,1,7,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,007,10,103,00000,1,01,09,40259,0910491,206,0143,02,1,0,5,215,04,1,301,1,15,02,02,2000,009,1,03,1,,,,1,,6,,,,,,,1,1,2103,392,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,1,1,1,6,0,7,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,007,10,103,00000,1,01,09,40259,0910491,206,0143,02,1,0,5,215,06,1,301,1,21,24,03,1994,009,1,03,2,,,,2,,1,,,,,,,1,1,2103,392,1,1,1,1,2,1,5,2,6,2,1,4,2,4,4,2,2,3,5,0,2,0,0,0,0,0,1,2,5,0,0,0,0,2,1,2,2,7,0,3,8,41,3870,21.95122,0,0,0,4,0,0,4,1,1,1,0,1,1,8
00,0001,007,10,103,00000,1,01,09,40259,0910491,206,0179,03,1,0,5,215,01,1,101,1,34,12,03,1981,021,1,02,6,,,,2,,2,,,,,,,1,1,2103,392,1,1,1,1,2,2,5,7,6,4,4,4,2,3,4,2,3,1,1,0,2,0,0,0,0,0,1,1,5,0,0,0,0,2,2,3,4,9,0,3,6,48,0,0,0,0,0,4,0,0,5,1,1,2,0,3,1,2
00,0001,007,10,103,00000,1,01,09,40259,0910491,206,0179,03,1,0,5,215,02,1,301,1,16,04,01,1999,009,1,02,6,,,,1,,6,,,,,,,1,1,2103,392,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,1,1,1,6,0,7,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,007,10,103,00000,1,01,09,40259,0910491,206,0179,03,1,0,5,215,03,1,301,2,14,26,03,2001,009,1,02,5,,,,1,00,6,,,,,,,1,1,2103,392,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,1,0,0,0,5,1,7,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,007,10,103,00000,1,01,09,40259,0910491,206,0179,03,1,0,5,215,04,1,301,2,12,08,08,2002,009,1,02,3,,,,1,00,6,,,,,,,1,1,2103,392,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,1,0,0,0,5,1,7,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,007,10,103,00000,1,01,09,40259,0910491,206,0179,03,1,0,5,215,05,1,301,2,11,12,01,2004,009,1,02,3,,,,1,,,,,,,,,1,1,2103,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,0001,007,10,103,00000,1,01,09,40259,0910491,206,0179,03,1,0,5,215,06,1,301,2,09,07,09,2005,009,1,02,1,,,,1,,,,,,,,,1,1,2103,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,0001,007,10,103,00000,1,01,09,40259,0910491,206,0108,04,1,0,5,215,01,1,101,2,61,01,05,1954,009,1,02,6,,,,2,05,6,,,,,,,1,1,2103,392,1,1,1,1,2,3,6,1,7,2,1,4,3,5,5,2,3,3,5,0,2,0,0,0,0,0,1,2,5,0,0,0,0,2,3,6,10,15,3,3,6,56,1720,7.14286,0,2,0,4,1,0,7,1,1,1,0,1,1,8
00,0001,007,10,103,00000,1,01,09,40259,0910491,206,0117,05,1,0,5,215,01,1,101,1,43,07,11,1971,012,1,03,3,,,,2,,5,,,,,,,1,1,2103,392,1,1,1,1,1,4,9,3,6,6,3,4,3,11,4,2,7,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,3,2,4,6,11,0,3,9,48,6000,29.06977,0,0,0,2,0,0,20,1,2,2,0,3,2,5
00,0001,007,10,103,00000,1,01,09,40259,0910491,206,0117,05,1,0,5,215,02,1,201,2,38,06,06,1976,012,1,02,6,,,,2,04,5,,,,,,,1,1,2103,392,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,2,2,3,5,10,3,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
